Code,Name,City,Country,Latitude,Longitude
GTR,Golden Triangle Regional Airport,Columbus Mississippi,United States,33.450333,-88.591361
GOJ,Nizhny Novgorod,Nizhniy Novgorod,Russia,56.230119,43.784042
ERI,Erie Intl Tom Ridge Fld,Erie,United States,42.082022,-80.176217
HYA,Barnstable Muni Boardman Polando Fld,Barnstable,United States,41.669336,-70.280356
SPR,San Pedro,San Pedro,Belize,17.913936,-87.971075
MGW,Morgantown Muni Walter L Bill Hart Fld,Morgantown,United States,39.642908,-79.916314
CRW,Yeager,Charleston,United States,38.373147,-81.593189
AVP,Wilkes Barre Scranton Intl,Scranton,United States,41.338478,-75.723403
BJI,Bemidji Regional Airport,Bemidji,United States,47.510722,-94.934722
BNK,Ballina Byron Gateway,Ballina Byron Bay,Australia,-28.833889,153.562500
FAR,Hector International Airport,Fargo,United States,46.920650,-96.815764
GCC,Gillette-Campbell County Airport,Gillette,United States,44.348917,-105.539361
TOF,Tomsk Bogashevo Airport,Tomsk,Russia,56.380278,85.208333
CJM,Chumphon,Chumphon,Thailand,10.711200,99.361706
JZH,Jiuzhaigou Huanglong,Jiuzhaigou,China,32.857000,103.683000
SWA,Wai Sha Airport,Shantou,China,23.400000,116.683000
GEO,Cheddi Jagan Intl,Georgetown,Guyana,6.498553,-58.254119
AGT,Ciudad del Este,Ciudad del Este,Paraguay,-25.455500,-54.843592
OGL,Ogle,Georgetown,Guyana,6.806944,-58.104444
DNH,Dunhuang Airport,Dunhuang,China,40.094000,94.481800
AOI,Falconara,Ancona,Italy,43.616389,13.362222
CPO,Copiapo,Copiapo,Chile,-27.000000,-70.000000
LYB,Edward Bodden Airfield,Little Cayman,Cayman Islands,19.659167,-80.090833
BJV,Bodrum - Milas,Bodrum,Turkey,37.249000,27.667000
SAW,Sabiha Gokcen,Istanbul,Turkey,40.898553,29.309219
SCE,University Park Airport,State College Pennsylvania,United States,40.849278,-77.848694
BME,Broome,Broome,Australia,-17.800000,122.200000
NTL,Newcastle Airport,Newcastle,Australia,-32.780000,151.830000
KLU,Woerthersee International Airport,Klagenfurt,Austria,46.642514,14.337739
HFT,Hammerfest Airport,Hammerfest,Norway,70.679722,23.668889
HVG,Valan,Honningsvag,Norway,70.990000,25.830000
MEH,Mehamn,Mehamn,Norway,71.029722,27.826667
VDS,Airport,Vadso,Norway,70.065000,29.844000
IKA,Imam Khomeini,Tehran,Iran,35.416111,51.152222
MHD,Mashhad,Mashhad,Iran,36.234000,59.643000
MDG,Mudanjiang,Mudanjiang,China,44.523889,129.568889
SPI,Abraham Lincoln Capital,Springfield,United States,39.844100,-89.677889
CEZ,Cortez Muni,Cortez,United States,37.303000,-108.628056
HDN,Yampa Valley,Hayden,United States,40.481181,-107.217660
LBL,Liberal Muni,Liberal,United States,37.044222,-100.959860
COD,Yellowstone Rgnl,Cody,United States,44.520194,-109.023806
HOV,Hovden,Orsta-Volda,Norway,62.180000,6.074200
SGF,Springfield Branson Natl,Springfield,United States,37.245667,-93.388639
NVK,Framnes,Narvik,Norway,68.435833,17.388056
BVG,Berlevag,Berlevag,Norway,70.866667,29.000000
NSK,Alykel,Norilsk,Russia,69.311053,87.332183
AAQ,Vityazevo,Anapa,Russia,45.002097,37.347272
JLN,Joplin Rgnl,Joplin,United States,37.151814,-94.498269
ABE,Lehigh Valley Intl,Allentown,United States,40.652083,-75.440806
XNA,NW Arkansas Regional,Bentonville,United States,36.281869,-94.306811
GUW,Atyrau,Atyrau,Kazakhstan,47.121944,51.821389
KZO,Kzyl-Orda,Kzyl-Orda,Kazakhstan,44.709000,65.591000
SBN,South Bend Rgnl,South Bend,United States,41.708661,-86.317250
ARH,Talagi,Arkhangelsk,Russia,64.360281,40.430167
RTW,Central,Saratov,Russia,51.334366,46.022952
NUX,Novyi Urengoy,Novy Urengoy,Russia,66.041811,76.313938
NOJ,Noyabrsk,Noyabrsk,Russia,63.110079,75.162243
SCO,Aktau,Aktau,Kazakhstan,43.860050,51.091978
UCT,Ukhta,Ukhta,Russia,63.340297,53.482592
USK,Usinsk,Usinsk,Russia,66.000770,57.221113
NNM,Naryan-Mar,Naryan-Mar,Russia,67.380537,53.051016
KGP,Kogalym International,Kogalym,Russia,62.180000,74.530000
KJA,Emelyanovo,Krasnoyarsk,Russia,56.180000,92.475000
KGF,Sary-Arka,Karaganda,Kazakhstan,49.670833,73.334444
CGQ,Changchun,Changchun,China,43.541200,125.120100
KIJ,Niigata,Niigata,Japan,37.571100,139.064600
ACV,Arcata,Arcata CA,United States,40.978111,-124.108611
ATT,Camp Mabry Austin City,Austin TX,United States,30.316660,-97.766600
OAJ,Albert J Ellis,Jacksonville NC,United States,34.829164,-77.612139
DBQ,Dubuque Rgnl,Dubuque IA,United States,42.402000,-90.709472
FDE,Forde Bringeland,Forde,Norway,61.392000,5.763000
ATD,Uru Harbour Airport,Atoifi,Solomon Islands,-8.873330,161.011000
FRE,Fera/Maringe Airport,Fera Island,Solomon Islands,-8.107500,159.577000
IRA,Ngorangora Airport,Kirakira,Solomon Islands,-10.449700,161.898000
SCZ,Santa Cruz/Graciosa Bay/Luova Airport,Santa Cruz/Graciosa Bay/Luova,Solomon Islands,-10.720300,165.795000
MUA,Munda Airport,Munda,Solomon Islands,-8.327970,157.263000
GZO,Nusatupe Airport,Gizo,Solomon Islands,-8.097780,156.864000
RNL,Rennell/Tingoa Airport,Rennell Island,Solomon Islands,-11.533900,160.063000
RUS,Marau Airport,Marau,Solomon Islands,-9.861670,160.825000
VAO,Suavanao Airport,Suavanao,Solomon Islands,-7.585560,158.731000
KGE,Kagau Island Airport,Kagau Island,Solomon Islands,-7.333000,157.583000
RBV,Ramata Airport,Ramata,Solomon Islands,-8.168060,157.643000
BUA,Buka Airport,Buka Island,Papua New Guinea,-5.422320,154.673000
CMU,Chimbu Airport,Kundiawa,Papua New Guinea,-6.024290,144.971000
DAU,Daru Airport,Daru,Papua New Guinea,-9.086760,143.208000
GUR,Gurney Airport,Gurney,Papua New Guinea,-10.311500,150.334000
PNP,Girua Airport,Girua,Papua New Guinea,-8.804540,148.309000
HKN,Kimbe Airport,Hoskins,Papua New Guinea,-5.462170,150.405000
UNG,Kiunga Airport,Kiunga,Papua New Guinea,-6.125710,141.282000
KVG,Kavieng Airport,Kavieng,Papua New Guinea,-2.579400,150.808000
MDU,Mendi Airport,Mendi,Papua New Guinea,-6.147740,143.657000
MAS,Momote Airport,Momote,Papua New Guinea,-2.061890,147.424000
MXH,Moro Airport,Moro,Papua New Guinea,-6.363330,143.238000
MIS,Misima Island Airport,Misima Island,Papua New Guinea,-10.689200,152.838000
TIZ,Tari Airport,Tari,Papua New Guinea,-5.845000,142.948000
TBG,Tabubil Airport,Tabubil,Papua New Guinea,-5.278610,141.226000
RAB,Tokua Airport,Tokua,Papua New Guinea,-4.340460,152.380000
VAI,Vanimo Airport,Vanimo,Papua New Guinea,-2.697170,141.302000
WBM,Wapenamanda Airport,Wapenamanda,Papua New Guinea,-5.643300,143.895000
LLU,Alluitsup Paa Heliport,Alluitsup Paa,Greenland,60.464400,-45.577800
CNP,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,70.743300,-22.660600
JFR,Paamiut Heliport,Paamiut,Greenland,61.992200,-49.662500
JJU,Qaqortoq Heliport,Qaqortoq,Greenland,60.715800,-46.029400
JSU,Maniitsoq Airport,Maniitsoq,Greenland,65.412500,-52.939400
JNN,Nanortalik Heliport,Nanortalik,Greenland,60.140000,-45.231700
JNS,Narsaq Heliport,Narsaq,Greenland,60.916700,-46.058600
NAQ,Qaanaaq Airport,Qaanaaq,Greenland,77.488600,-69.388700
JHS,Sisimiut Airport,Sisimiut,Greenland,66.951300,-53.729300
JUV,Upernavik Airport,Upernavik,Greenland,72.790200,-56.130600
JQA,Qaarsut Airport,Uummannaq,Greenland,70.734200,-52.696200
CUK,Caye Caulker Airport,Caye Caulker,Belize,17.734700,-88.032500
PND,Punta Gorda Airport,Punta Gorda,Belize,16.102400,-88.808300
YAA,Anahim Lake Airport,Anahim Lake,Canada,52.452500,-125.303000
YRG,Rigolet Airport,Rigolet,Canada,54.179700,-58.457500
ZTB,Tete-a-la-Baleine Airport,Tete-a-la-Baleine,Canada,50.674400,-59.383600
ZLT,La Tabatiere Airport,La Tabatiere,Canada,50.830800,-58.975600
NTG,Nantong Airport,Nantong,China,32.070800,120.976000
APO,Apartado Airport,Apartado,Colombia,7.033000,-77.200000
TCD,Tarapaca Airport,Tarapaca,Colombia,-2.867000,-69.733000
YAG,Fort Frances Municipal Airport,Fort Frances,Canada,48.654200,-93.439700
YBX,Lourdes De Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,51.443600,-57.185300
YCS,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,63.346900,-90.731100
YDP,Nain Airport,Nain,Canada,56.549200,-61.680300
YMN,Makkovik Airport,Makkovik,Canada,55.076900,-59.186400
YGT,Igloolik Airport,Igloolik,Canada,69.364700,-81.816100
YGX,Gillam Airport,Gillam,Canada,56.357500,-94.710600
YGZ,Grise Fiord Airport,Grise Fiord,Canada,76.426100,-82.909200
YHO,Hopedale Airport,Hopedale,Canada,55.448300,-60.228600
YHR,Chevery Airport,Chevery,Canada,50.468900,-59.636700
YLC,Kimmirut Airport,Kimmirut,Canada,62.850000,-69.883300
YPW,Powell River Airport,Powell River,Canada,49.834200,-124.500000
YQD,The Pas Airport,The Pas,Canada,53.971400,-101.091000
YRL,Red Lake Airport,Red Lake,Canada,51.066900,-93.793100
YSK,Sanikiluaq Airport,Sanikiluaq,Canada,56.537800,-79.246700
YXN,Whale Cove Airport,Whale Cove,Canada,62.240000,-92.598100
ZBF,Bathurst Airport,Bathurst,Canada,47.629700,-65.738900
ZMT,Masset Airport,Masset,Canada,54.027500,-132.125000
BLJ,Batna Airport,Batna,Algeria,35.752106,6.308589
CBH,Bechar Boudghene Ben Ali Lotfi Airport,Bechar,Algeria,31.645700,-2.269860
BMW,Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,Algeria,21.375000,0.923889
ELU,Guemar Airport,Guemar,Algeria,33.511400,6.776790
KMS,Kumasi Airport,Kumasi,Ghana,6.714560,-1.590820
HDF,Heringsdorf Airport,Heringsdorf,Germany,53.878706,14.152347
DSA,Robin Hood Doncaster Sheffield Airport, Sheffield,United Kingdom,53.474722,-1.004444
CAL,Campbeltown Airport,Campbeltown,United Kingdom,55.437200,-5.686390
EOI,Eday Airport,Eday,United Kingdom,59.190600,-2.772220
NRL,North Ronaldsay Airport,North Ronaldsay,United Kingdom,59.367500,-2.434440
PPW,Papa Westray Airport,Papa Westray,United Kingdom,59.351700,-2.900280
SOY,Stronsay Airport,Stronsay,United Kingdom,59.155300,-2.641390
NDY,Sanday Airport,Sanday,United Kingdom,59.250300,-2.576670
WRY,Westray Airport,Westray,United Kingdom,59.350300,-2.950000
BRR,Barra Airport,Barra,United Kingdom,57.022800,-7.443060
CFN,Donegal Airport,Dongloe,Ireland,55.044192,-8.341000
LKN,Leknes Airport,Leknes,Norway,68.152500,13.609400
OSY,Namsos Hoknesora Airport,Namsos,Norway,64.472200,11.578600
MQN,Rossvoll Airport,Mo i Rana,Norway,66.363900,14.301400
RVK,Ryum Airport,Rorvik,Norway,64.838300,11.146100
RET,Rost Airport,Rost,Norway,67.527800,12.103300
SDN,Anda Airport,Sandane,Norway,61.830000,6.105830
SOG,Sogndal Airport,Sogndal,Norway,61.156100,7.137780
SVJ,Svolvaer Helle Airport,Svolvaer,Norway,68.243300,14.669200
SOJ,Sorkjosen Airport,Sorkjosen,Norway,69.786800,20.959400
VAW,Svartnes Airport,Vardo,Norway,70.355392,31.044889
BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,53.096800,17.977700
OSD,Ostersund Airport,Ostersund,Sweden,63.194400,14.500300
KSD,Karlstad Airport,Karlstad,Sweden,59.444700,13.337400
AGH,Angelholm-Helsingborg Airport,Angelholm,Sweden,56.296100,12.847100
HMV,Hemavan Airport,Hemavan,Sweden,65.806111,15.082778
SHC,Shire Inda Selassie Airport,Shire Indasilase,Ethiopia,14.078100,38.272500
MQP,Kruger Mpumalanga International Airport,Mpumalanga,South Africa,-25.383200,31.105600
CBT,Catumbela Airport,Catumbela,Angola,-12.479200,13.486900
VPE,Ondjiva Pereira Airport,Ondjiva,Angola,-17.043464,15.683822
MSZ,Namibe Airport,Mocamedes,Angola,-15.261222,12.146756
LUD,Luderitz Airport,Luderitz,Namibia,-26.687400,15.242900
OMD,Oranjemund Airport,Oranjemund,Namibia,-28.584700,16.446700
TSH,Tshikapa Airport,Tshikapa,Congo (Kinshasa),-6.438330,20.794700
LJA,Lodja Airport,Lodja,Congo (Kinshasa),-3.417000,23.450000
GMZ,La Gomera Airport,La Gomera,Spain,28.029600,-17.214600
OXB,Osvaldo Vieira International Airport,Bissau,Guinea-Bissau,11.894850,-15.653681
VIL,Dakhla Airport,Dakhla,Western Sahara,23.718300,-15.932000
ESU,Mogador Airport,Essadouira,Morocco,31.397500,-9.681667
EUN,Hassan I Airport,El Aaiun,Western Sahara,27.151700,-13.219200
NDR,El Aroui Airport,El Aroui,Morocco,34.988800,-3.028210
RAI,Praia International Airport,Praia,Cape Verde,14.924500,-23.493500
SFL,Sao Filipe Airport,Sao Filipe,Cape Verde,14.885000,-24.480000
GDE,Gode Airport,Gode,Ethiopia,5.935128,43.578567
MGQ,Aden Adde International Airport,Mogadishu,Somalia,2.014440,45.304700
ATZ,Asyut International Airport,Asyut,Egypt,27.046508,31.011983
ASV,Amboseli Airport,Amboseli National Park,Kenya,-2.645050,37.253100
LKG,Lokichoggio Airport,Lokichoggio,Kenya,4.204117,34.348186
MYD,Malindi Airport,Malindi,Kenya,-3.229310,40.101700
SRX,Gardabya Airport,Sirt,Libya,31.063500,16.595000
TOB,Gamal Abdel Nasser Airport,Tobruk,Libya,31.861000,23.907000
LAQ,La Abraq Airport,Al Bayda',Libya,32.788673,21.964333
UYL,Nyala Airport,Nyala,Sudan,12.053500,24.956200
PZU,Port Sudan New International Airport,Port Sudan,Sudan,19.433600,37.234100
BKZ,Bukoba Airport,Bukoba,Tanzania,-1.300000,31.800000
DIU,Diu Airport,Diu,India,20.713100,70.921100
GSM,Gheshm Airport,Gheshm,Iran,26.948700,56.268800
ABR,Aberdeen Regional Airport,Aberdeen,United States,45.449100,-98.421800
ABY,Southwest Georgia Regional Airport,Albany,United States,31.535500,-84.194500
AHN,Athens Ben Epps Airport,Athens,United States,33.948600,-83.326300
ALO,Waterloo Regional Airport,Waterloo,United States,42.557100,-92.400300
ALW,Walla Walla Regional Airport,Walla Walla,United States,46.094900,-118.288000
APN,Alpena County Regional Airport,Alpena,United States,45.078100,-83.560300
ATY,Watertown Regional Airport,Watertown,United States,44.914000,-97.154700
BFD,Bradford Regional Airport,Bradford,United States,41.803100,-78.640100
BFF,Western Nebraska Regional Airport,Scottsbluff,United States,41.874000,-103.596000
BKW,Raleigh County Memorial Airport,Beckley,United States,37.787300,-81.124200
BQK,Brunswick Golden Isles Airport,Brunswick,United States,31.258800,-81.466500
CEC,Del Norte County Airport,Crescent City,United States,41.780200,-124.237000
CGI,Cape Girardeau Regional Airport,Cape Girardeau,United States,37.225300,-89.570800
CIU,Chippewa County International Airport,Sault Ste Marie,United States,46.250800,-84.472400
CKB,Harrison Marion Regional Airport,Clarksburg,United States,39.296600,-80.228100
CMX,Houghton County Memorial Airport,Hancock,United States,47.168400,-88.489100
DDC,Dodge City Regional Airport,Dodge City,United States,37.763400,-99.965600
DUJ,DuBois Regional Airport,Du Bois,United States,41.178300,-78.898700
EAU,Chippewa Valley Regional Airport,Eau Claire,United States,44.865800,-91.484300
EKO,Elko Regional Airport,Elko,United States,40.824900,-115.792000
EWB,New Bedford Regional Airport,New Bedford,United States,41.676100,-70.956900
FAY,Fayetteville Regional Grannis Field,Fayetteville,United States,34.991200,-78.880300
GGW,Wokal Field Glasgow International Airport,Glasgow,United States,48.212500,-106.615000
GRI,Central Nebraska Regional Airport,Grand Island,United States,40.967500,-98.309600
HOT,Memorial Field,Hot Springs,United States,34.478000,-93.096200
HTS,Tri State Milton J Ferguson Field,Huntington,United States,38.366700,-82.558000
IRK,Kirksville Regional Airport,Kirksville,United States,40.093500,-92.544900
LAR,Laramie Regional Airport,Laramie,United States,41.312100,-105.675000
LBE,Arnold Palmer Regional Airport,Latrobe,United States,40.275900,-79.404800
LBF,North Platte Regional Airport Lee Bird Field,North Platte,United States,41.126200,-100.684000
LEB,Lebanon Municipal Airport,Lebanon,United States,43.626100,-72.304200
LMT,Klamath Falls Airport,Klamath Falls,United States,42.156100,-121.733000
LNS,Lancaster Airport,Lancaster,United States,40.121700,-76.296100
LYH,Lynchburg Regional Preston Glenn Field,Lynchburg,United States,37.326700,-79.200400
MKG,Muskegon County Airport,Muskegon,United States,43.169500,-86.238200
OTH,Southwest Oregon Regional Airport,North Bend,United States,43.417100,-124.246000
OWB,Owensboro Daviess County Airport,Owensboro,United States,37.740100,-87.166800
PIH,Pocatello Regional Airport,Pocatello,United States,42.909800,-112.596000
PIR,Pierre Regional Airport,Pierre,United States,44.382700,-100.286000
PLN,Pellston Regional Airport of Emmet County Airport,Pellston,United States,45.570900,-84.796700
PSM,Pease International Tradeport,Portsmouth,United States,43.077900,-70.823300
RHI,Rhinelander Oneida County Airport,Rhinelander,United States,45.631200,-89.467500
RKS,Rock Springs Sweetwater County Airport,Rock Springs,United States,41.594200,-109.065000
RUT,Rutland State Airport,Rutland,United States,43.529400,-72.949600
SBP,San Luis County Regional Airport,San Luis Obispo,United States,35.236800,-120.642000
SHR,Sheridan County Airport,Sheridan,United States,44.769200,-106.980000
SLK,Adirondack Regional Airport,Saranac Lake,United States,44.385300,-74.206200
SLN,Salina Municipal Airport,Salina,United States,38.791000,-97.652200
SMX,Santa Maria Pub Cpt G Allan Hancock Airport,Santa Maria,United States,34.898900,-120.457000
UIN,Quincy Regional Baldwin Field,Quincy,United States,39.942700,-91.194600
VCT,Victoria Regional Airport,Victoria,United States,28.852600,-96.918500
VLD,Valdosta Regional Airport,Valdosta,United States,30.782500,-83.276700
WRL,Worland Municipal Airport,Worland,United States,43.965700,-107.951000
YKM,Yakima Air Terminal McAllister Field,Yakima,United States,46.568200,-120.544000
ECN,Ercan International Airport,Nicosia,Cyprus,35.154700,33.496100
RJL,Logrono-Agoncillo Airport,Logrono-Agoncillo,Spain,42.454200,-2.320830
JSY,Syros Airport,Syros Island,Greece,37.422792,24.950936
CVU,Corvo Airport,Corvo,Portugal,39.671500,-31.113600
BNX,Banja Luka International Airport,Banja Luka,Bosnia and Herzegovina,44.941444,17.297501
KSY,Kars Airport,Kars,Turkey,40.562222,43.115002
KCM,Kahramanmaras Airport,Kahramanmaras,Turkey,37.539000,36.953400
AJI,Agri Airport,Agri,Turkey,39.654600,43.027100
ADF,Adiyaman Airport,Adiyaman,Turkey,37.731400,38.468900
ISE,Isparta Suleyman Demirel Airport,Isparta,Turkey,37.855400,30.368400
EDO,Balikesir Korfez Airport,Balikesir Korfez,Turkey,39.554600,27.013800
MRA,Misratah Airport,Misratah,Libya,32.325000,15.061000
QUB,Ubari Airport,Ubari,Libya,26.567500,12.823100
GDT,JAGS McCartney International Airport,Cockburn Town,Turks and Caicos Islands,21.444500,-71.142300
SLX,Salt Cay Airport,Salt Cay,Turks and Caicos Islands,21.333000,-71.200000
AZS,Samana El Catey International Airport,Samana,Dominican Republic,19.267000,-69.742000
PEU,Puerto Lempira Airport,Puerto Lempira,Honduras,15.262200,-83.781200
JAL,Lencero Airport,Jalapa,Mexico,19.475083,-96.797506
JQE,Jaque Airport,Jaque,Panama,7.517780,-78.157200
TTQ,Aerotortuguero Airport,Roxana,Costa Rica,10.569000,-83.514800
TNO,Cabo Velas Airport,Nicoya,Costa Rica,10.355700,-85.852892
PJM,Puerto Jimenez Airport,Puerto Jimenez,Costa Rica,8.533330,-83.300000
SYQ,Tobias Bolanos International Airport,San Jose,Costa Rica,9.957053,-84.139797
CCC,Cayo Coco Airport,Cayo Coco,Cuba,22.513200,-78.511000
LBP,Long Banga Airport,Long Banga,Malaysia,3.184950,115.454000
ATC,Arthurs Town Airport,Arthur's Town,Bahamas,24.629417,-75.673775
CRI,Colonel Hill Airport,Colonel Hill,Bahamas,22.745561,-74.182353
AIU,Atiu Island Airport,Atiu Island,Cook Islands,-19.967800,-158.119000
MGS,Mangaia Island Airport,Mangaia Island,Cook Islands,-21.895600,-157.905000
MUK,Mauke Airport,Mauke Island,Cook Islands,-20.136100,-157.345000
MOI,Mitiaro Island Airport,Mitiaro Island,Cook Islands,-19.842500,-157.703000
ICI,Cicia Airport,Cicia,Fiji,-17.743300,-179.342000
KDV,Vunisea Airport,Vunisea,Fiji,-19.058100,178.157000
LKB,Lakeba Island Airport,Lakeba Island,Fiji,-18.199200,-178.817000
LBS,Labasa Airport,Lambasa,Fiji,-16.466749,179.339860
TVU,Matei Airport,Matei,Fiji,-16.690600,-179.877000
RTA,Rotuma Airport,Rotuma,Fiji,-12.482500,177.071000
SVU,Savusavu Airport,Savusavu,Fiji,-16.802800,179.341000
VBV,Vanua Balavu Airport,Vanua Balavu,Fiji,-17.269000,-178.976000
IUE,Niue International Airport,Alofi,Niue,-19.080028,-169.925639
FUT,Pointe Vele Airport,Futuna Island,Wallis and Futuna,-14.311400,-178.066000
AHE,Ahe Airport,Ahe,French Polynesia,-14.428100,-146.257000
AUQ,Hiva Oa-Atuona Airport,Hiva-oa,French Polynesia,-9.768794,-139.011256
UAP,Ua Pou Airport,Ua Pou,French Polynesia,-9.351670,-140.078000
UAH,Ua Huka Airport,Ua Huka,French Polynesia,-8.936110,-139.552000
MTV,Mota Lava Airport,Ablow,Vanuatu,-13.666000,167.712000
SLH,Sola Airport,Sola,Vanuatu,-13.851700,167.537000
TOH,Torres Airstrip,Loh/Linua,Vanuatu,-13.328000,166.638000
EAE,Sangafa Airport,Sangafa,Vanuatu,-17.090300,168.343000
CCV,Craig Cove Airport,Craig Cove,Vanuatu,-16.265000,167.924000
LOD,Longana Airport,Longana,Vanuatu,-15.306700,167.967000
SSR,Sara Airport,Pentecost Island,Vanuatu,-15.470800,168.152000
PBJ,Tavie Airport,Paama Island,Vanuatu,-16.439000,168.257000
LPM,Lamap Airport,Lamap,Vanuatu,-16.454000,167.823000
LNB,Lamen Bay Airport,Lamen Bay,Vanuatu,-16.584200,168.159000
MWF,Naone Airport,Maewo Island,Vanuatu,-15.000000,168.083000
LNE,Lonorore Airport,Lonorore,Vanuatu,-15.865600,168.172000
NUS,Norsup Airport,Norsup,Vanuatu,-16.079700,167.401000
ZGU,Gaua Island Airport,Gaua Island,Vanuatu,-14.218100,167.587000
SON,Santo Pekoa International Airport,Santo,Vanuatu,-15.505033,167.219742
TGH,Tongoa Island Airport,Tongoa Island,Vanuatu,-16.891100,168.551000
ULB,Ulei Airport,Ambryn Island,Vanuatu,-16.333000,168.283000
VLS,Valesdir Airport,Valesdir,Vanuatu,-16.796100,168.177000
SWJ,Southwest Bay Airport,Malekula Island,Vanuatu,-16.495000,167.438000
AUY,Anelghowhat Airport,Anelghowhat,Vanuatu,-20.249200,169.771000
AWD,Aniwa Airport,Aniwa,Vanuatu,-19.240000,169.605000
DLY,Dillon's Bay Airport,Dillon's Bay,Vanuatu,-18.769400,169.001000
FTA,Futuna Airport,Futuna Island,Vanuatu,-19.516400,170.232000
IPA,Ipota Airport,Ipota,Vanuatu,-18.878300,169.308000
DWD,Dawadmi Domestic Airport,Dawadmi,Saudi Arabia,24.500000,44.400000
AJF,Al-Jawf Domestic Airport,Al-Jawf,Saudi Arabia,29.785133,40.100006
KHD,Khoram Abad Airport,Khorram Abad,Iran,33.435378,48.282889
BXR,Bam Airport,Bam,Iran,29.084169,58.450042
BJB,Bojnourd Airport,Bojnourd,Iran,37.492958,57.308219
AFZ,Sabzevar National Airport,Sabzevar,Iran,36.168083,57.595183
NSH,Noshahr Airport,Noshahr,Iran,36.663333,51.464722
SRY,Sari Dasht E Naz Airport,Dasht-e-naz,Iran,36.635833,53.193611
LRR,Lar Airport,Lar,Iran,27.674725,54.383278
ADU,Ardabil Airport,Ardabil,Iran,38.325678,48.424356
OMH,Uromiyeh Airport,Uromiyeh,Iran,37.668100,45.068700
AAN,Al Ain International Airport,Al Ain,United Arab Emirates,24.261667,55.609167
BHV,Bahawalpur Airport,Bahawalpur,Pakistan,29.348100,71.717981
CJL,Chitral Airport,Chitral,Pakistan,35.886592,71.800578
DBA,Dalbandin Airport,Dalbandin,Pakistan,28.878300,64.399800
DEA,Dera Ghazi Khan Airport,Dera Ghazi Khan,Pakistan,29.961011,70.485925
DSK,Dera Ismael Khan Airport,Dera Ismael Khan,Pakistan,31.909422,70.896639
KDU,Skardu Airport,Skardu,Pakistan,35.335508,75.536047
TUK,Turbat International Airport,Turbat,Pakistan,25.986369,63.030167
ISU,Sulaymaniyah International Airport,Sulaymaniyah,Iraq,35.560800,45.314700
GXF,Sayun International Airport,Sayun Intl,Yemen,15.966111,48.788300
BFQ,Bahia Pina Airport,Bahia Pina,Panama,7.583000,-78.200000
OTD,Contadora Airport,Contadora Island,Panama,8.628760,-79.034700
SAX,Sambu Airport,Boca de Sabalo,Panama,8.017000,-78.200000
ADK,Adak Airport,Adak Island,United States,51.878000,-176.646000
GST,Gustavus Airport,Gustavus,United States,58.425300,-135.707000
SGY,Skagway Airport,Skagway,United States,59.460100,-135.316000
HCR,Holy Cross Airport,Holy Cross,United States,62.188300,-159.775000
HNS,Haines Airport,Haines,United States,59.243800,-135.524000
KLG,Kalskag Airport,Kalskag,United States,61.536300,-160.341000
MCG,McGrath Airport,Mcgrath,United States,62.952900,-155.606000
MOU,Mountain Village Airport,Mountain Village,United States,62.095400,-163.682000
ANI,Aniak Airport,Aniak,United States,61.581600,-159.543000
VAK,Chevak Airport,Chevak,United States,61.533800,-165.584000
WRG,Wrangell Airport,Wrangell,United States,56.484300,-132.370000
LNV,Londolovit Airport,Londolovit,Papua New Guinea,-3.043610,152.629000
LSA,Losuia Airport,Losuia,Papua New Guinea,-8.505820,151.081000
TFI,Tufi Airport,Tufi,Papua New Guinea,-9.075950,149.320000
KUH,Kushiro Airport,Kushiro,Japan,43.041000,144.193000
HSG,Saga Airport,Saga,Japan,33.149700,130.302000
IWJ,Iwami Airport,Iwami,Japan,34.676400,131.790000
FKS,Fukushima Airport,Fukushima,Japan,37.227400,140.431000
ONJ,Odate Noshiro Airport,Odate Noshiro,Japan,40.191900,140.371000
SYO,Shonai Airport,Shonai,Japan,38.812222,139.787222
KUV,Kunsan Air Base,Kunsan,South Korea,35.903756,126.615906
WJU,Wonju Airport,Wonju,South Korea,37.438081,127.960383
YNY,Yangyang International Airport,Sokcho / Gangneung,South Korea,38.061311,128.669164
HIN,Sacheon Air Base,Sacheon,South Korea,35.088543,128.070370
CJJ,Cheongju International Airport,Chongju,South Korea,36.716600,127.499119
GES,General Santos International Airport,General Santos City,Philippines,6.106439,125.235300
CGM,Camiguin Airport,Camiguin,Philippines,9.253520,124.707000
JOL,Jolo Airport,Jolo,Philippines,6.053670,121.011000
SUG,Surigao Airport,Sangley Point,Philippines,9.757567,125.479328
WNP,Naga Airport,Naga,Philippines,13.584886,123.270239
BSO,Basco Airport,Basco,Philippines,20.451322,121.979883
TUG,Tuguegarao Airport,Tuguegarao,Philippines,17.638311,121.730614
VRC,Virac Airport,Virac,Philippines,13.576439,124.205672
CYP,Calbayog Airport,Calbayog City,Philippines,12.072706,124.545092
CRM,Catarman National Airport,Catarman,Philippines,12.502417,124.635778
MBT,Masbate Airport,Masbate,Philippines,12.369400,123.629000
RXS,Roxas Airport,Roxas City,Philippines,11.597669,122.751669
